series_id,TotalPrivate,footnote_codes_x,date,supersector_code,industry_code,data_type_code,seasonal,series_title,footnote_codes_y,begin_year,begin_period,end_year,end_period
CES0500000022    ,69.0,,2017-08-01,05,05000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CES0500000021    ,58.4,,2017-08-01,05,05000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CES0800000010    ,55551.0,,2017-08-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0800000006    ,88168.0,,2017-08-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0800000001    ,104981.0,,2017-08-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0600000010    ,4467.0,,2017-08-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CES0700000010    ,68354.0,,2017-08-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0800000006    ,88757.0,,2017-08-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0500000026    ,146.0,,2017-09-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CES0500000021    ,57.4,,2017-09-01,05,05000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CEU0600000010    ,4450.0,,2017-09-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CEU0500000010    ,59904.0,,2017-09-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0500000010    ,59984.0,,2017-09-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CEU0700000010    ,68248.0,,2017-09-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0600000010    ,4425.0,,2017-09-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CES0800000001    ,104489.0,,2017-09-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0500000024    ,71.4,,2017-09-01,05,05000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, total private, not seasonally adjusted",,1991,M01,2023,M02
CES0700000025    ,126758.0,,2017-09-01,07,07000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, service-providing, seasonally adjusted",,1939,M03,2022,M12
CES0500000001    ,124666.0,,2017-09-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CEU0800000001    ,104453.0,,2017-09-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0600000001    ,20398.0,,2017-09-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000022    ,67.8,,2017-09-01,05,05000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CES0600000001    ,20177.0,,2017-09-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0600000025    ,20134.0,,2017-09-01,06,06000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, goods-producing, seasonally adjusted",,1939,M03,2022,M12
CEU0700000001    ,126771.0,,2017-09-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0700000001    ,126822.0,,2017-09-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0800000010    ,55559.0,,2017-09-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0700000010    ,68375.0,,2017-09-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0500000006    ,102925.0,,2017-09-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0600000006    ,14517.0,,2017-09-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CEU0800000010    ,55454.0,,2017-09-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0500000001    ,124851.0,,2017-09-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0500000023    ,70.6,,2017-09-01,05,05000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CES0500000006    ,102705.0,,2017-09-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0500000025    ,124554.0,,2017-09-01,05,05000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M03,2022,M12
CES0800000006    ,88188.0,,2017-09-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0600000006    ,14732.0,,2017-09-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CEU0800000006    ,88193.0,,2017-09-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0500000022    ,63.8,,2017-10-01,05,05000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CEU0600000010    ,4452.0,,2017-10-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CES0600000010    ,4435.0,,2017-10-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CEU0800000001    ,105040.0,,2017-10-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0700000001    ,127779.0,,2017-10-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0500000006    ,103445.0,,2017-10-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0500000010    ,60049.0,,2017-10-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CEU0600000006    ,14724.0,,2017-10-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CES0600000006    ,14542.0,,2017-10-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CEU0500000001    ,125443.0,,2017-10-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0700000010    ,68448.0,,2017-10-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0800000010    ,55614.0,,2017-10-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0500000026    ,129.0,,2017-10-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CEU0700000010    ,68945.0,,2017-10-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0500000023    ,72.0,,2017-10-01,05,05000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CEU0500000024    ,72.2,,2017-10-01,05,05000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, total private, not seasonally adjusted",,1991,M01,2023,M02
CES0600000001    ,20209.0,,2017-10-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0500000021    ,55.4,,2017-10-01,05,05000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CEU0600000001    ,20403.0,,2017-10-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CEU0500000010    ,60295.0,,2017-10-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0500000001    ,124786.0,,2017-10-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CES0800000006    ,88344.0,,2017-10-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0700000001    ,126938.0,,2017-10-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0800000006    ,88721.0,,2017-10-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0800000010    ,55843.0,,2017-10-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0800000001    ,104577.0,,2017-10-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0500000006    ,102886.0,,2017-10-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0500000006    ,103062.0,,2017-11-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0600000001    ,20266.0,,2017-11-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0600000006    ,14583.0,,2017-11-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CEU0800000010    ,56213.0,,2017-11-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0500000022    ,58.8,,2017-11-01,05,05000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CEU0800000001    ,105532.0,,2017-11-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0700000010    ,68560.0,,2017-11-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0500000023    ,68.0,,2017-11-01,05,05000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CEU0600000010    ,4457.0,,2017-11-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CEU0500000006    ,103817.0,,2017-11-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0800000006    ,88479.0,,2017-11-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0500000021    ,57.2,,2017-11-01,05,05000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CEU0700000001    ,128404.0,,2017-11-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0600000006    ,14664.0,,2017-11-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CEU0600000001    ,20354.0,,2017-11-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000001    ,124998.0,,2017-11-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CES0600000010    ,4449.0,,2017-11-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CEU0800000006    ,89153.0,,2017-11-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0500000010    ,60162.0,,2017-11-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0700000001    ,127111.0,,2017-11-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0700000010    ,69417.0,,2017-11-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0800000010    ,55713.0,,2017-11-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0500000010    ,60670.0,,2017-11-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CEU0500000024    ,73.4,,2017-11-01,05,05000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, total private, not seasonally adjusted",,1991,M01,2023,M02
CES0500000026    ,134.0,,2017-11-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CEU0500000001    ,125886.0,,2017-11-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0800000001    ,104732.0,,2017-11-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0500000006    ,103666.0,,2017-12-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0700000001    ,127204.0,,2017-12-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0500000021    ,61.8,,2017-12-01,05,05000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CES0800000010    ,55738.0,,2017-12-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0700000025    ,127084.0,,2017-12-01,07,07000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, service-providing, seasonally adjusted",,1939,M03,2022,M12
CES0800000006    ,88500.0,,2017-12-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0600000006    ,14620.0,,2017-12-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CEU0600000010    ,4466.0,,2017-12-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CES0500000025    ,124974.0,,2017-12-01,05,05000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M03,2022,M12
CES0600000025    ,20264.0,,2017-12-01,06,06000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, goods-producing, seasonally adjusted",,1939,M03,2022,M12
CES0600000010    ,4464.0,,2017-12-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CES0500000023    ,65.4,,2017-12-01,05,05000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CES0500000022    ,66.2,,2017-12-01,05,05000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CES0800000001    ,104820.0,,2017-12-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0500000026    ,157.0,,2017-12-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CES0600000001    ,20317.0,,2017-12-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CEU0800000010    ,56248.0,,2017-12-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0500000010    ,60714.0,,2017-12-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CEU0600000006    ,14542.0,,2017-12-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CES0500000001    ,125137.0,,2017-12-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CEU0700000010    ,69388.0,,2017-12-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0500000010    ,60202.0,,2017-12-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CEU0700000001    ,128263.0,,2017-12-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000006    ,103120.0,,2017-12-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CEU0800000001    ,105522.0,,2017-12-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0800000006    ,89124.0,,2017-12-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0600000001    ,20246.0,,2017-12-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CES0700000010    ,68590.0,,2017-12-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0500000024    ,75.6,,2017-12-01,05,05000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, total private, not seasonally adjusted",,1991,M01,2023,M02
CEU0500000001    ,125768.0,,2017-12-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0500000001    ,125296.0,,2018-01-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CES0500000026    ,170.0,,2018-01-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CES0800000001    ,104942.0,,2018-01-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0500000001    ,123187.0,,2018-01-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0500000010    ,60357.0,,2018-01-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0500000022    ,65.0,,2018-01-01,05,05000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CES0700000001    ,127316.0,,2018-01-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0700000010    ,68019.0,,2018-01-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0500000024    ,71.6,,2018-01-01,05,05000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, total private, not seasonally adjusted",,1991,M01,2023,M02
CES0800000010    ,55883.0,,2018-01-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0600000001    ,19884.0,,2018-01-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CEU0800000010    ,55181.0,,2018-01-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0600000010    ,4474.0,,2018-01-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CEU0800000006    ,87041.0,,2018-01-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0500000010    ,59601.0,,2018-01-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0500000006    ,103213.0,,2018-01-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CEU0500000006    ,101259.0,,2018-01-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0500000023    ,69.2,,2018-01-01,05,05000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CEU0700000001    ,125528.0,,2018-01-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0800000001    ,103303.0,,2018-01-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0700000010    ,68724.0,,2018-01-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0600000001    ,20354.0,,2018-01-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0800000006    ,88557.0,,2018-01-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0600000006    ,14218.0,,2018-01-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CES0500000021    ,64.4,,2018-01-01,05,05000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CEU0600000010    ,4420.0,,2018-01-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CES0600000006    ,14656.0,,2018-01-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CES0500000026    ,214.0,,2018-02-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CEU0500000010    ,59970.0,,2018-02-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CEU0500000024    ,71.2,,2018-02-01,05,05000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, total private, not seasonally adjusted",,1991,M01,2023,M02
CES0700000010    ,68912.0,,2018-02-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0600000001    ,20474.0,,2018-02-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CEU0600000006    ,14343.0,,2018-02-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CEU0700000010    ,68651.0,,2018-02-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0800000001    ,103895.0,,2018-02-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0600000010    ,4451.0,,2018-02-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CES0600000010    ,4497.0,,2018-02-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CES0800000001    ,105165.0,,2018-02-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0800000006    ,88776.0,,2018-02-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0500000023    ,70.0,,2018-02-01,05,05000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CES0500000006    ,103470.0,,2018-02-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0500000021    ,67.8,,2018-02-01,05,05000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CEU0500000001    ,123952.0,,2018-02-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0500000001    ,125639.0,,2018-02-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CEU0800000006    ,87554.0,,2018-02-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0800000010    ,55519.0,,2018-02-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0500000006    ,101897.0,,2018-02-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0500000022    ,68.0,,2018-02-01,05,05000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CES0600000006    ,14694.0,,2018-02-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CEU0700000001    ,126592.0,,2018-02-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0700000001    ,127584.0,,2018-02-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0800000010    ,56028.0,,2018-02-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0600000001    ,20057.0,,2018-02-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CES0500000010    ,60525.0,,2018-02-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0600000025    ,20449.0,,2018-03-01,06,06000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, goods-producing, seasonally adjusted",,1939,M03,2022,M12
CES0500000026    ,239.0,,2018-03-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CEU0800000006    ,87999.0,,2018-03-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0700000001    ,127157.0,,2018-03-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0600000006    ,14460.0,,2018-03-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CES0500000023    ,74.8,,2018-03-01,05,05000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CES0500000022    ,75.0,,2018-03-01,05,05000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CEU0500000010    ,60209.0,,2018-03-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0500000025    ,125596.0,,2018-03-01,05,05000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M03,2022,M12
CES0500000021    ,66.6,,2018-03-01,05,05000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, total private, seasonally adjusted",,1991,M01,2023,M02
CES0800000006    ,88857.0,,2018-03-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
